customer_id,acquisition_date,acquisition_channel,acquisition_campaign,first_purchase_value,customer_segment,acquisition_cac,predicted_ltv
cust_1719420409382_googleads_2,2024-06-26,Google Ads,Shopping,151.22,High Value,75.67,678.42
cust_1719420409382_googleads_0,2024-06-26,Google Ads,Search - Brand,335.99,Low Value,114.67,866.29
cust_1719420409382_googleads_1,2024-06-26,Google Ads,Search - Brand,383.84,Medium Value,114.67,499.97
cust_1719420409382_googleads_2,2024-06-26,Google Ads,Search - Brand,271.02,Medium Value,114.67,871.01
cust_1719420409382_facebook_0,2024-06-26,Facebook,Conversions,145.13,Low Value,215,341.78
cust_1719420409382_facebook_0,2024-06-26,Facebook,Video Views,137.91,High Value,90.5,625.86
cust_1719420409382_facebook_1,2024-06-26,Facebook,Video Views,149.82,Low Value,90.5,459.04
cust_1719420409382_facebook_0,2024-06-26,Facebook,Video Views,198.17,Low Value,190,289.6
cust_1719420409382_linkedin_0,2024-06-26,LinkedIn,Text Ads,138.73,Medium Value,159,438.95
cust_1719420409382_linkedin_0,2024-06-26,LinkedIn,Sponsored Content,120.37,Low Value,130,278.59
cust_1719420409382_linkedin_0,2024-06-26,LinkedIn,Sponsored Content,247.26,Low Value,158,907.55
cust_1719420409382_tiktok_0,2024-06-26,TikTok,Reach,361.52,Enterprise,98,462.07
cust_1719420409382_tiktok_0,2024-06-26,TikTok,Reach,206.18,High Value,99,295.62
cust_1719420409382_tiktok_0,2024-06-26,TikTok,Traffic,163.27,Medium Value,81,369.7
cust_1719420409382_tiktok_0,2024-06-26,TikTok,Reach,185.74,Low Value,48,706.86
cust_1719420409382_pinterest_0,2024-06-26,Pinterest,Traffic,226.09,High Value,102,719.25
cust_1719420409382_pinterest_0,2024-06-26,Pinterest,Brand Awareness,234.39,Medium Value,59,470.58
cust_1719506809382_googleads_0,2024-06-27,Google Ads,Search - Generic,203.79,High Value,90.67,345.25
cust_1719506809382_googleads_1,2024-06-27,Google Ads,Search - Generic,250.07,Medium Value,90.67,646.38
cust_1719506809382_googleads_2,2024-06-27,Google Ads,Search - Generic,235.69,Low Value,90.67,492.02
cust_1719506809382_googleads_0,2024-06-27,Google Ads,Search - Generic,183.72,Medium Value,95,501.94
cust_1719506809382_googleads_1,2024-06-27,Google Ads,Search - Generic,180.74,Medium Value,95,286.04
cust_1719506809382_googleads_2,2024-06-27,Google Ads,Search - Generic,135.77,Medium Value,95,234.05
cust_1719506809382_googleads_0,2024-06-27,Google Ads,Search - Brand,195.33,Low Value,199,784.34
cust_1719506809382_googleads_0,2024-06-27,Google Ads,Video - YouTube,326.08,High Value,61,540.28
cust_1719506809382_googleads_1,2024-06-27,Google Ads,Video - YouTube,205.53,Low Value,61,570.52
cust_1719506809382_googleads_2,2024-06-27,Google Ads,Video - YouTube,258.54,High Value,61,702.92
cust_1719506809382_googleads_3,2024-06-27,Google Ads,Video - YouTube,255.98,Enterprise,61,723.4
cust_1719506809382_facebook_0,2024-06-27,Facebook,Traffic,155.8,Medium Value,173,548.13
cust_1719506809382_facebook_0,2024-06-27,Facebook,Conversions,250.91,High Value,174,1048.11
cust_1719506809382_facebook_0,2024-06-27,Facebook,Lead Generation,275.66,Low Value,130,509.81
cust_1719506809382_facebook_0,2024-06-27,Facebook,Conversions,140.13,High Value,97.5,529.1
cust_1719506809382_facebook_1,2024-06-27,Facebook,Conversions,156.58,High Value,97.5,366.64
cust_1719506809382_linkedin_0,2024-06-27,LinkedIn,Text Ads,213.41,Medium Value,173,539.66
cust_1719506809382_linkedin_0,2024-06-27,LinkedIn,Message Ads,122.71,SMB,139,320.51
cust_1719506809382_linkedin_0,2024-06-27,LinkedIn,Text Ads,169.93,Medium Value,183,318.23
cust_1719506809382_tiktok_0,2024-06-27,TikTok,Reach,161.63,Medium Value,117,253.68
cust_1719506809382_tiktok_0,2024-06-27,TikTok,App Install,145.66,Medium Value,69,331.02
cust_1719506809382_tiktok_0,2024-06-27,TikTok,App Install,179.28,Medium Value,67,329.52
cust_1719506809382_pinterest_0,2024-06-27,Pinterest,Brand Awareness,232.29,Enterprise,82,549.86
cust_1719506809382_pinterest_0,2024-06-27,Pinterest,Conversions,190.4,Medium Value,87,323.04
cust_1719593209382_googleads_0,2024-06-28,Google Ads,Shopping,380.14,Medium Value,83.67,773.7
cust_1719593209382_googleads_1,2024-06-28,Google Ads,Shopping,316.12,High Value,83.67,983.19
cust_1719593209382_googleads_2,2024-06-28,Google Ads,Shopping,231.87,Low Value,83.67,578.85
cust_1719593209382_googleads_0,2024-06-28,Google Ads,Search - Generic,219.42,Medium Value,65.5,400.26
cust_1719593209382_googleads_1,2024-06-28,Google Ads,Search - Generic,132.62,Low Value,65.5,331.52
cust_1719593209382_googleads_2,2024-06-28,Google Ads,Search - Generic,228.73,Low Value,65.5,501.38
cust_1719593209382_googleads_3,2024-06-28,Google Ads,Search - Generic,173.02,Low Value,65.5,408.2
cust_1719593209382_googleads_0,2024-06-28,Google Ads,Video - YouTube,173.62,Low Value,72.5,483.91
cust_1719593209382_googleads_1,2024-06-28,Google Ads,Video - YouTube,263.61,Low Value,72.5,407.38
cust_1719593209382_googleads_2,2024-06-28,Google Ads,Video - YouTube,239.75,Medium Value,72.5,707.12
cust_1719593209382_googleads_3,2024-06-28,Google Ads,Video - YouTube,236.76,High Value,72.5,511.33
cust_1719593209382_googleads_0,2024-06-28,Google Ads,Display - Remarketing,242.61,High Value,107,410.23
cust_1719593209382_googleads_1,2024-06-28,Google Ads,Display - Remarketing,228.3,Low Value,107,693.72
cust_1719593209382_facebook_0,2024-06-28,Facebook,Traffic,212.48,Medium Value,170.5,431.96
cust_1719593209382_facebook_1,2024-06-28,Facebook,Traffic,211.46,SMB,170.5,633.98
cust_1719593209382_facebook_0,2024-06-28,Facebook,Traffic,335.66,Low Value,149,663.16
cust_1719593209382_facebook_1,2024-06-28,Facebook,Traffic,220.79,High Value,149,522.51
cust_1719593209382_linkedin_0,2024-06-28,LinkedIn,Message Ads,250.84,High Value,202,630.4
cust_1719593209382_linkedin_0,2024-06-28,LinkedIn,Text Ads,145.78,Low Value,135,515.01
cust_1719593209382_linkedin_0,2024-06-28,LinkedIn,Text Ads,268.29,Medium Value,212,429.3
cust_1719593209382_tiktok_0,2024-06-28,TikTok,Reach,226.55,High Value,85,325.42
cust_1719593209382_tiktok_0,2024-06-28,TikTok,Conversions,155.97,Medium Value,100,454
cust_1719593209382_pinterest_0,2024-06-28,Pinterest,Brand Awareness,158.15,Low Value,85,209.69
cust_1719593209382_pinterest_0,2024-06-28,Pinterest,Video Views,109.53,Medium Value,112,422.21
cust_1719679609382_googleads_0,2024-06-29,Google Ads,Search - Generic,288.23,Medium Value,94.67,426.32
cust_1719679609382_googleads_1,2024-06-29,Google Ads,Search - Generic,194.62,Medium Value,94.67,711.06
cust_1719679609382_googleads_2,2024-06-29,Google Ads,Search - Generic,325.16,Medium Value,94.67,511.71
cust_1719679609382_googleads_0,2024-06-29,Google Ads,Search - Generic,258.59,Low Value,87.67,547.84
cust_1719679609382_googleads_1,2024-06-29,Google Ads,Search - Generic,142.63,Low Value,87.67,625.89
cust_1719679609382_googleads_2,2024-06-29,Google Ads,Search - Generic,204.14,High Value,87.67,474.37
cust_1719679609382_facebook_0,2024-06-29,Facebook,Remarketing,249.72,Low Value,139,616.84
cust_1719679609382_facebook_0,2024-06-29,Facebook,Remarketing,342.36,Low Value,94,849.49
cust_1719679609382_facebook_0,2024-06-29,Facebook,Traffic,144.9,Low Value,144,410.52
cust_1719679609382_tiktok_0,2024-06-29,TikTok,App Install,323.15,Enterprise,61,717.24
cust_1719679609382_pinterest_0,2024-06-29,Pinterest,Conversions,172.37,Medium Value,98,646.19
cust_1719766009382_googleads_0,2024-06-30,Google Ads,Video - YouTube,149.48,Medium Value,81.5,451.12
cust_1719766009382_googleads_1,2024-06-30,Google Ads,Video - YouTube,174.55,Medium Value,81.5,227.68
cust_1719766009382_googleads_0,2024-06-30,Google Ads,Video - YouTube,241.51,Enterprise,85,444.81
cust_1719766009382_googleads_1,2024-06-30,Google Ads,Video - YouTube,264.75,Low Value,85,516.02
cust_1719766009382_googleads_0,2024-06-30,Google Ads,Search - Generic,150.37,Low Value,106,402.2
cust_1719766009382_googleads_0,2024-06-30,Google Ads,Display - Remarketing,224.04,Low Value,95.5,790.14
cust_1719766009382_googleads_1,2024-06-30,Google Ads,Display - Remarketing,394.38,SMB,95.5,781.15
cust_1719766009382_facebook_0,2024-06-30,Facebook,Remarketing,278.2,SMB,182,689.83
cust_1719766009382_facebook_0,2024-06-30,Facebook,Remarketing,285.43,Enterprise,122,773.17
cust_1719766009382_linkedin_0,2024-06-30,LinkedIn,Event Ads,115.57,High Value,141,450.42
cust_1719766009382_linkedin_0,2024-06-30,LinkedIn,Sponsored Content,196.62,High Value,135,687.08
cust_1719766009382_tiktok_0,2024-06-30,TikTok,App Install,270.76,Enterprise,53,481.75
cust_1719766009382_tiktok_0,2024-06-30,TikTok,Reach,210.35,SMB,50,682.82
cust_1719766009382_pinterest_0,2024-06-30,Pinterest,App Install,286.22,Medium Value,50,1024.97
cust_1719766009382_pinterest_0,2024-06-30,Pinterest,Conversions,258.38,Medium Value,45,639.41
cust_1719852409382_googleads_0,2024-07-01,Google Ads,Shopping,353.17,Medium Value,60.8,748.4
cust_1719852409382_googleads_1,2024-07-01,Google Ads,Shopping,327.68,High Value,60.8,608.6
cust_1719852409382_googleads_2,2024-07-01,Google Ads,Shopping,348.23,Enterprise,60.8,1093.29
cust_1719852409382_googleads_3,2024-07-01,Google Ads,Shopping,221.71,Medium Value,60.8,671.02
cust_1719852409382_googleads_4,2024-07-01,Google Ads,Shopping,305.87,Low Value,60.8,882.18
cust_1719852409382_googleads_5,2024-07-01,Google Ads,Shopping,390.29,Medium Value,60.8,1035.56
cust_1719852409382_googleads_6,2024-07-01,Google Ads,Shopping,278.16,Low Value,60.8,769.74
cust_1719852409382_googleads_7,2024-07-01,Google Ads,Shopping,235.78,Medium Value,60.8,571.75
cust_1719852409382_googleads_8,2024-07-01,Google Ads,Shopping,221.34,Medium Value,60.8,952.69
cust_1719852409382_googleads_9,2024-07-01,Google Ads,Shopping,229.08,Low Value,60.8,989.27
cust_1719852409382_googleads_0,2024-07-01,Google Ads,Video - YouTube,296.09,Low Value,88.5,584
cust_1719852409382_googleads_1,2024-07-01,Google Ads,Video - YouTube,219.89,Low Value,88.5,588.12
cust_1719852409382_googleads_2,2024-07-01,Google Ads,Video - YouTube,172.24,Medium Value,88.5,410.62
cust_1719852409382_googleads_3,2024-07-01,Google Ads,Video - YouTube,209.21,Medium Value,88.5,501
cust_1719852409382_facebook_0,2024-07-01,Facebook,Traffic,161.48,Enterprise,120,372.5
cust_1719852409382_facebook_1,2024-07-01,Facebook,Traffic,173.54,SMB,120,449.19
cust_1719852409382_facebook_0,2024-07-01,Facebook,Lead Generation,220.65,High Value,107.33,722.4
cust_1719852409382_facebook_1,2024-07-01,Facebook,Lead Generation,216.2,High Value,107.33,393.85
cust_1719852409382_facebook_2,2024-07-01,Facebook,Lead Generation,194.34,Medium Value,107.33,460.82
cust_1719852409382_linkedin_0,2024-07-01,LinkedIn,Dynamic Ads,266.2,Low Value,184,884.44
cust_1719852409382_linkedin_1,2024-07-01,LinkedIn,Dynamic Ads,298.86,High Value,184,504.34
cust_1719852409382_linkedin_0,2024-07-01,LinkedIn,Event Ads,182.27,Medium Value,255,502.81
cust_1719852409382_tiktok_0,2024-07-01,TikTok,Reach,165.36,Medium Value,83,330.75
cust_1719852409382_tiktok_0,2024-07-01,TikTok,Reach,315.05,Low Value,99,544.43
cust_1719852409382_tiktok_0,2024-07-01,TikTok,Traffic,245.19,Enterprise,68,662.34
cust_1719852409382_pinterest_0,2024-07-01,Pinterest,Brand Awareness,206.04,Low Value,127,603.41
cust_1719852409382_pinterest_0,2024-07-01,Pinterest,Video Views,205.95,SMB,126,849.89
cust_1719938809382_googleads_0,2024-07-02,Google Ads,Search - Brand,189.04,Low Value,105,302.34
cust_1719938809382_googleads_1,2024-07-02,Google Ads,Search - Brand,200.86,Medium Value,105,286.39
cust_1719938809382_googleads_0,2024-07-02,Google Ads,Video - YouTube,158.25,Low Value,73.33,473
cust_1719938809382_googleads_1,2024-07-02,Google Ads,Video - YouTube,106.83,Medium Value,73.33,251.01
cust_1719938809382_googleads_2,2024-07-02,Google Ads,Video - YouTube,104.03,Low Value,73.33,312.99
cust_1719938809382_googleads_0,2024-07-02,Google Ads,Video - YouTube,230.53,Medium Value,124.5,419.07
cust_1719938809382_googleads_1,2024-07-02,Google Ads,Video - YouTube,167.12,Low Value,124.5,650.35
cust_1719938809382_googleads_0,2024-07-02,Google Ads,Shopping,285.2,Low Value,164,393.19
cust_1719938809382_facebook_0,2024-07-02,Facebook,Lead Generation,135.12,Medium Value,93.5,324.68
cust_1719938809382_facebook_1,2024-07-02,Facebook,Lead Generation,135.05,High Value,93.5,276.8
cust_1719938809382_facebook_0,2024-07-02,Facebook,Traffic,219.28,Low Value,96.5,685.41
cust_1719938809382_facebook_1,2024-07-02,Facebook,Traffic,190.93,Low Value,96.5,661.51
cust_1719938809382_facebook_0,2024-07-02,Facebook,Video Views,143.9,Enterprise,187,449.32
cust_1719938809382_facebook_0,2024-07-02,Facebook,Video Views,261.87,SMB,126,728.81
cust_1719938809382_linkedin_0,2024-07-02,LinkedIn,Event Ads,235.41,SMB,202,463.47
cust_1719938809382_linkedin_0,2024-07-02,LinkedIn,Sponsored Content,276.01,Enterprise,204,756.78
cust_1719938809382_linkedin_0,2024-07-02,LinkedIn,Event Ads,151.53,Low Value,191,443.52
cust_1719938809382_tiktok_0,2024-07-02,TikTok,Video Views,379.54,Low Value,81,465.4
cust_1719938809382_tiktok_0,2024-07-02,TikTok,Conversions,300.84,Low Value,86,365.96
cust_1719938809382_tiktok_0,2024-07-02,TikTok,App Install,274.36,Medium Value,86,546.28
cust_1719938809382_pinterest_0,2024-07-02,Pinterest,Video Views,229.95,SMB,58,457.59
cust_1719938809382_pinterest_0,2024-07-02,Pinterest,App Install,149.41,Low Value,68,294.32
cust_1719938809382_pinterest_0,2024-07-02,Pinterest,Brand Awareness,384.66,Enterprise,72,681.13
cust_1720025209382_googleads_0,2024-07-03,Google Ads,Display - Remarketing,235.33,Medium Value,80.25,769.71
cust_1720025209382_googleads_1,2024-07-03,Google Ads,Display - Remarketing,307.6,Low Value,80.25,864.61
cust_1720025209382_googleads_2,2024-07-03,Google Ads,Display - Remarketing,181.53,SMB,80.25,509.58
cust_1720025209382_googleads_3,2024-07-03,Google Ads,Display - Remarketing,258.23,Medium Value,80.25,602.19
cust_1720025209382_googleads_0,2024-07-03,Google Ads,Shopping,383.22,High Value,84.75,643.25
cust_1720025209382_googleads_1,2024-07-03,Google Ads,Shopping,311.08,High Value,84.75,715.88
cust_1720025209382_googleads_2,2024-07-03,Google Ads,Shopping,308.31,Medium Value,84.75,461.45
cust_1720025209382_googleads_3,2024-07-03,Google Ads,Shopping,350.3,SMB,84.75,810.65
cust_1720025209382_googleads_0,2024-07-03,Google Ads,Shopping,328.39,SMB,79.33,698.99
cust_1720025209382_googleads_1,2024-07-03,Google Ads,Shopping,409.78,SMB,79.33,1108.46
cust_1720025209382_googleads_2,2024-07-03,Google Ads,Shopping,309.18,Low Value,79.33,1051.9
cust_1720025209382_facebook_0,2024-07-03,Facebook,Remarketing,241.65,SMB,148.5,456.28
cust_1720025209382_facebook_1,2024-07-03,Facebook,Remarketing,353.08,Low Value,148.5,959.72
cust_1720025209382_facebook_0,2024-07-03,Facebook,Remarketing,193.51,High Value,155.5,458.49
cust_1720025209382_facebook_1,2024-07-03,Facebook,Remarketing,191.31,SMB,155.5,776.3
cust_1720025209382_linkedin_0,2024-07-03,LinkedIn,Sponsored Content,378.93,Low Value,159,1003.47
cust_1720025209382_linkedin_0,2024-07-03,LinkedIn,Sponsored Content,313.44,Medium Value,243,558.89
cust_1720025209382_linkedin_0,2024-07-03,LinkedIn,Text Ads,246.13,Low Value,152,516.28
cust_1720025209382_tiktok_0,2024-07-03,TikTok,Conversions,139.96,Medium Value,89,583.53
cust_1720025209382_tiktok_0,2024-07-03,TikTok,App Install,282.58,Medium Value,82,683.86
cust_1720025209382_tiktok_0,2024-07-03,TikTok,Reach,289.17,Medium Value,75,719.23
cust_1720025209382_pinterest_0,2024-07-03,Pinterest,Video Views,86.62,Medium Value,57,199.89
cust_1720025209382_pinterest_0,2024-07-03,Pinterest,App Install,170.37,Medium Value,82,214.69
cust_1720111609382_googleads_0,2024-07-04,Google Ads,Shopping,149.33,Enterprise,83,262
cust_1720111609382_googleads_1,2024-07-04,Google Ads,Shopping,162.23,High Value,83,265.52
cust_1720111609382_googleads_2,2024-07-04,Google Ads,Shopping,116.6,Medium Value,83,416.49
cust_1720111609382_googleads_0,2024-07-04,Google Ads,Shopping,159.69,Low Value,98,287.4
cust_1720111609382_googleads_1,2024-07-04,Google Ads,Shopping,155.78,SMB,98,364.87
cust_1720111609382_googleads_2,2024-07-04,Google Ads,Shopping,136.44,Medium Value,98,485.43
cust_1720111609382_googleads_0,2024-07-04,Google Ads,Display - Remarketing,270.21,High Value,87.5,422.31
cust_1720111609382_googleads_1,2024-07-04,Google Ads,Display - Remarketing,312.82,Medium Value,87.5,513.03
cust_1720111609382_googleads_2,2024-07-04,Google Ads,Display - Remarketing,273.98,Medium Value,87.5,445.4
cust_1720111609382_googleads_3,2024-07-04,Google Ads,Display - Remarketing,294.66,Medium Value,87.5,447.61
cust_1720111609382_facebook_0,2024-07-04,Facebook,Conversions,276.43,High Value,156.5,778.27
cust_1720111609382_facebook_1,2024-07-04,Facebook,Conversions,286.17,Medium Value,156.5,478.05
cust_1720111609382_facebook_0,2024-07-04,Facebook,Video Views,207.69,Medium Value,121,478.01
cust_1720111609382_facebook_1,2024-07-04,Facebook,Video Views,219.62,Low Value,121,623.71
cust_1720111609382_linkedin_0,2024-07-04,LinkedIn,Message Ads,270.97,Low Value,257,648.66
cust_1720111609382_linkedin_0,2024-07-04,LinkedIn,Sponsored Content,242.87,Medium Value,244,426.36
cust_1720111609382_tiktok_0,2024-07-04,TikTok,Reach,332.39,Medium Value,50,631.41
cust_1720111609382_tiktok_0,2024-07-04,TikTok,App Install,271.64,Low Value,51.5,539.78
cust_1720111609382_tiktok_1,2024-07-04,TikTok,App Install,261.62,Medium Value,51.5,362.94
cust_1720111609382_tiktok_0,2024-07-04,TikTok,Reach,119.43,Medium Value,58,329.66
cust_1720111609382_tiktok_0,2024-07-04,TikTok,Conversions,108.73,High Value,75,334.94
cust_1720111609382_pinterest_0,2024-07-04,Pinterest,Traffic,256.38,Medium Value,112,496.48
cust_1720111609382_pinterest_0,2024-07-04,Pinterest,Brand Awareness,348.27,Medium Value,82,436.13
cust_1720198009382_googleads_0,2024-07-05,Google Ads,Shopping,251.67,Enterprise,128,605.47
cust_1720198009382_googleads_1,2024-07-05,Google Ads,Shopping,295.58,High Value,128,1056.64
cust_1720198009382_googleads_0,2024-07-05,Google Ads,Display - Remarketing,260.06,Medium Value,77.67,581.82
cust_1720198009382_googleads_1,2024-07-05,Google Ads,Display - Remarketing,302.43,Medium Value,77.67,434.79
cust_1720198009382_googleads_2,2024-07-05,Google Ads,Display - Remarketing,226.99,Medium Value,77.67,840.99
cust_1720198009382_googleads_0,2024-07-05,Google Ads,Search - Generic,202.89,Low Value,111.67,512.78
cust_1720198009382_googleads_1,2024-07-05,Google Ads,Search - Generic,247.51,Medium Value,111.67,506.22
cust_1720198009382_googleads_2,2024-07-05,Google Ads,Search - Generic,223.88,SMB,111.67,308.03
cust_1720198009382_facebook_0,2024-07-05,Facebook,Conversions,125.6,SMB,254,211.04
cust_1720198009382_facebook_0,2024-07-05,Facebook,Traffic,158.93,Low Value,101.5,756.88
cust_1720198009382_facebook_1,2024-07-05,Facebook,Traffic,188.53,Enterprise,101.5,395.87
cust_1720198009382_linkedin_0,2024-07-05,LinkedIn,Sponsored Content,104.93,Low Value,244,398.73
cust_1720198009382_linkedin_0,2024-07-05,LinkedIn,Sponsored Content,211.21,Medium Value,175,364.67
cust_1720198009382_tiktok_0,2024-07-05,TikTok,Video Views,288.3,Medium Value,88,731.92
cust_1720198009382_tiktok_0,2024-07-05,TikTok,Reach,325.48,SMB,64.5,897.75
cust_1720198009382_tiktok_1,2024-07-05,TikTok,Reach,261.43,Low Value,64.5,505.1
cust_1720198009382_tiktok_0,2024-07-05,TikTok,Conversions,236.85,Low Value,67,776
cust_1720198009382_tiktok_1,2024-07-05,TikTok,Conversions,220.34,Enterprise,67,756.68
cust_1720198009382_pinterest_0,2024-07-05,Pinterest,Video Views,217.77,Low Value,104,376.58
cust_1720198009382_pinterest_0,2024-07-05,Pinterest,Traffic,258.38,Enterprise,81,1009.14
cust_1720198009382_pinterest_0,2024-07-05,Pinterest,Brand Awareness,173.92,Medium Value,76,713.01
